,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_packets,bidirectional_bytes,application_name
6354,0.0.144.120,0,146.169.83.213,0,8,1,134,Unknown
6355,0.0.144.101,0,69.190.231.159,0,8,1,1196,Unknown
6356,0.0.144.101,0,71.99.231.161,0,8,1,1242,Unknown
6357,0.0.144.101,0,64.33.231.149,0,8,1,1213,Unknown
6358,0.0.144.101,0,65.175.231.151,0,8,1,1204,Unknown
6359,0.0.144.101,0,69.238.231.159,0,8,1,1231,Unknown
6360,0.0.144.101,0,71.19.231.161,0,8,1,1228,Unknown
6361,0.0.144.101,0,72.234.231.163,0,8,1,1222,Unknown
6362,0.0.144.101,0,71.26.231.161,0,8,1,1229,Unknown
6363,0.0.144.101,0,71.106.231.161,0,8,1,1242,Unknown
6364,0.0.144.101,0,72.241.231.163,0,8,1,1223,Unknown
6365,0.0.144.120,0,144.245.83.206,0,8,1,134,Unknown
6366,0.0.144.101,0,69.245.231.159,0,8,1,1231,Unknown
6367,0.0.144.101,0,69.197.231.159,0,8,1,1196,Unknown
6368,0.0.144.101,0,72.248.231.163,0,8,1,1223,Unknown
6369,0.0.144.101,0,71.33.231.161,0,8,1,1204,Unknown
6370,0.0.144.101,0,71.113.231.161,0,8,1,1242,Unknown
6371,0.0.144.101,0,65.182.231.151,0,8,1,1205,Unknown
6372,0.0.144.101,0,71.40.231.161,0,8,1,1204,Unknown
6373,0.0.144.120,0,146.23.83.211,0,8,1,115,Unknown
6374,0.0.144.101,0,69.204.231.159,0,8,1,1196,Unknown
6375,0.0.144.101,0,71.47.231.161,0,8,1,1204,Unknown
6376,0.0.144.101,0,69.252.231.159,0,8,1,1231,Unknown
6377,0.0.144.101,0,71.120.231.161,0,8,1,1229,Unknown
6378,0.0.144.101,0,65.189.231.151,0,8,1,1228,Unknown
6379,0.0.144.101,0,72.255.231.163,0,8,1,1223,Unknown
6380,0.0.144.101,0,71.127.231.161,0,8,1,1229,Unknown
6381,0.0.144.101,0,69.211.231.159,0,8,1,76,Unknown
6382,0.0.144.120,0,146.90.83.212,0,8,1,128,Unknown
6383,0.0.144.101,0,70.12.231.159,0,8,1,1199,Unknown
6384,0.0.144.101,0,64.40.231.149,0,8,1,1213,Unknown
6385,0.0.144.101,0,65.196.231.151,0,8,1,1228,Unknown
6386,0.0.144.101,0,73.1.231.163,0,8,1,76,Unknown
6387,0.0.144.101,0,64.47.231.149,0,8,1,1239,Unknown
6388,0.0.144.101,0,65.203.231.151,0,8,1,1229,Unknown
6389,0.0.144.101,0,71.54.231.161,0,8,1,1205,Unknown
6390,0.0.144.101,0,70.19.231.159,0,8,1,1199,Unknown
6391,0.0.144.101,0,65.210.231.151,0,8,1,1224,Unknown
6392,0.0.144.120,0,146.17.83.211,0,8,1,116,Unknown
6393,0.0.144.101,0,73.8.231.163,0,8,1,1206,Unknown
6394,0.0.144.101,0,64.54.231.149,0,8,1,1239,Unknown
6395,0.0.144.101,0,71.134.231.161,0,8,1,1230,Unknown
6396,0.0.144.229,0,71.57.231.161,0,8,1,1205,Unknown
6397,0.0.144.120,0,146.30.83.211,0,8,1,109,Unknown
6398,0.0.144.101,0,65.217.231.151,0,8,1,1224,Unknown
6399,0.0.144.101,0,69.218.231.159,0,8,1,1202,Unknown
6400,0.0.144.101,0,70.26.231.159,0,8,1,1199,Unknown
6401,0.0.144.120,0,144.155.83.205,0,8,1,202,Unknown
6402,0.0.144.120,0,146.107.83.212,0,8,1,178,Unknown
6403,0.0.144.101,0,71.61.231.161,0,8,1,1202,Unknown
6404,0.0.144.101,0,73.15.231.163,0,8,1,1207,Unknown
6405,0.0.144.229,0,65.221.231.151,0,8,1,1225,Unknown
6406,0.0.144.101,0,69.225.231.159,0,8,1,1202,Unknown
6407,0.0.144.101,0,70.38.231.160,0,8,1,1214,Unknown
6408,0.0.144.120,0,146.176.83.213,0,8,1,109,Unknown
6409,0.0.144.101,0,71.141.231.161,0,8,1,1230,Unknown
6410,0.0.144.101,0,71.68.231.161,0,8,1,1202,Unknown
6411,0.0.144.101,0,64.61.231.149,0,8,1,1239,Unknown
6412,0.0.144.101,0,73.22.231.163,0,8,1,1207,Unknown
6413,0.0.144.101,0,69.232.231.159,0,8,1,1203,Unknown
6414,0.0.144.101,0,70.45.231.160,0,8,1,1215,Unknown
6415,0.0.144.101,0,65.222.231.152,0,8,1,76,Unknown
6416,0.0.144.101,0,73.29.231.163,0,8,1,1207,Unknown
6417,0.0.144.101,0,71.75.231.161,0,8,1,1203,Unknown
6418,0.0.144.101,0,64.68.231.149,0,8,1,1239,Unknown
6419,0.0.144.229,0,73.32.231.163,0,8,1,1207,Unknown
6420,0.0.144.101,0,71.153.231.162,0,8,1,1218,Unknown
6421,0.0.144.101,0,70.52.231.160,0,8,1,1215,Unknown
6422,0.0.144.101,0,65.229.231.152,0,8,1,1241,Unknown
6423,0.0.144.101,0,71.160.231.162,0,8,1,1218,Unknown
6424,0.0.144.101,0,71.82.231.161,0,8,1,1203,Unknown
6425,0.0.144.101,0,64.75.231.149,0,8,1,1206,Unknown
6426,0.0.144.101,0,73.34.231.164,0,8,1,1218,Unknown
6427,0.0.144.120,0,146.37.83.211,0,8,1,109,Unknown
6428,0.0.144.101,0,69.239.231.159,0,8,1,1231,Unknown
6429,0.0.144.120,0,145.3.83.207,0,8,1,135,Unknown
6430,0.0.144.101,0,71.167.231.162,0,8,1,1218,Unknown
6431,0.0.144.101,0,69.246.231.159,0,8,1,1231,Unknown
6432,0.0.144.120,0,146.97.83.212,0,8,1,109,Unknown
6433,0.0.144.101,0,73.41.231.164,0,8,1,1219,Unknown
6434,0.0.144.101,0,70.59.231.160,0,8,1,1199,Unknown
6435,0.0.144.101,0,65.236.231.152,0,8,1,1241,Unknown
6436,0.0.144.101,0,73.48.231.164,0,8,1,1219,Unknown
6437,0.0.144.120,0,146.114.83.212,0,8,1,160,Unknown
6438,0.0.144.120,0,146.24.83.211,0,8,1,122,Unknown
6439,0.0.144.101,0,73.55.231.164,0,8,1,1219,Unknown
6440,0.0.144.101,0,71.174.231.162,0,8,1,1217,Unknown
6441,0.0.144.101,0,70.66.231.160,0,8,1,1199,Unknown
6442,0.0.144.101,0,65.243.231.152,0,8,1,1211,Unknown
6443,0.0.144.101,0,71.181.231.162,0,8,1,1218,Unknown
6444,0.0.144.101,0,71.89.231.161,0,8,1,1241,Unknown
6445,0.0.144.101,0,69.253.231.159,0,8,1,1231,Unknown
6446,0.0.144.120,0,146.183.83.213,0,8,1,109,Unknown
6447,0.0.144.101,0,70.73.231.160,0,8,1,1200,Unknown
6448,0.0.144.101,0,64.82.231.149,0,8,1,1207,Unknown
6449,0.0.144.101,0,65.250.231.152,0,8,1,1211,Unknown
6450,0.0.144.101,0,71.188.231.162,0,8,1,1218,Unknown
6451,0.0.144.101,0,64.89.231.149,0,8,1,1207,Unknown
6452,0.0.144.120,0,145.10.83.207,0,8,1,109,Unknown
6453,0.0.144.101,0,73.62.231.164,0,8,1,1219,Unknown
6454,0.0.144.101,0,70.80.231.160,0,8,1,1200,Unknown
6455,0.0.144.101,0,66.3.231.152,0,8,1,1176,Unknown
6456,0.0.144.101,0,70.6.231.159,0,8,1,76,Unknown
6457,0.0.144.101,0,71.195.231.162,0,8,1,1218,Unknown
6458,0.0.144.101,0,64.96.231.149,0,8,1,1207,Unknown
6459,0.0.144.101,0,70.13.231.159,0,8,1,1199,Unknown
6460,0.0.144.101,0,71.96.231.161,0,8,1,1241,Unknown
6461,0.0.144.229,0,70.83.231.160,0,8,1,1200,Unknown
6462,0.0.144.101,0,66.10.231.152,0,8,1,1177,Unknown
6463,0.0.144.101,0,71.103.231.161,0,8,1,1242,Unknown
6464,0.0.144.120,0,146.44.83.211,0,8,1,135,Unknown
6465,0.0.144.120,0,144.162.83.205,0,8,1,200,Unknown
6466,0.0.144.101,0,70.20.231.159,0,8,1,1199,Unknown
6467,0.0.144.101,0,71.202.231.162,0,8,1,1212,Unknown
6468,0.0.144.101,0,64.103.231.149,0,8,1,1207,Unknown
6469,0.0.144.120,0,145.17.83.207,0,8,1,109,Unknown
6470,0.0.144.101,0,71.110.231.161,0,8,1,1242,Unknown
6471,0.0.144.101,0,70.87.231.160,0,8,1,1207,Unknown
6472,0.0.144.101,0,66.24.231.152,0,8,1,1230,Unknown
6473,0.0.144.101,0,70.27.231.159,0,8,1,1199,Unknown
6474,0.0.144.120,0,146.121.83.212,0,8,1,136,Unknown
6475,0.0.144.101,0,64.110.231.149,0,8,1,1205,Unknown
6476,0.0.144.101,0,73.69.231.164,0,8,1,1237,Unknown
6477,0.0.144.101,0,71.117.231.161,0,8,1,1229,Unknown
6478,0.0.144.101,0,70.94.231.160,0,8,1,1207,Unknown
6479,0.0.144.101,0,66.31.231.152,0,8,1,1230,Unknown
6480,0.0.144.101,0,73.76.231.164,0,8,1,1237,Unknown
6481,0.0.144.101,0,71.209.231.162,0,8,1,1212,Unknown
6482,0.0.144.101,0,64.117.231.149,0,8,1,1206,Unknown
6483,0.0.144.101,0,73.83.231.164,0,8,1,1237,Unknown
6484,0.0.144.120,0,146.104.83.212,0,8,1,109,Unknown
6485,0.0.144.101,0,70.101.231.160,0,8,1,1207,Unknown
6486,0.0.144.101,0,66.38.231.152,0,8,1,1213,Unknown
6487,0.0.144.101,0,71.124.231.161,0,8,1,1229,Unknown
6488,0.0.144.101,0,70.108.231.160,0,8,1,1208,Unknown
6489,0.0.144.101,0,64.124.231.149,0,8,1,1206,Unknown
6490,0.0.144.101,0,73.90.231.164,0,8,1,1237,Unknown
6491,0.0.144.101,0,70.115.231.160,0,8,1,1239,Unknown
6492,0.0.144.101,0,71.216.231.162,0,8,1,1212,Unknown
6493,0.0.144.120,0,145.24.83.207,0,8,1,109,Unknown
6494,0.0.144.101,0,71.131.231.161,0,8,1,1229,Unknown
6495,0.0.144.101,0,71.223.231.162,0,8,1,1212,Unknown
6496,0.0.144.120,0,144.169.83.205,0,8,1,139,Unknown
6497,0.0.144.96,0,60.135.0.0,0,8,1,288,Unknown
6498,0.0.144.120,0,146.190.83.213,0,8,1,109,Unknown
6499,0.0.144.120,0,146.31.83.211,0,8,1,109,Unknown
6500,0.0.144.101,0,66.45.231.152,0,8,1,1214,Unknown
6501,0.0.144.101,0,71.138.231.161,0,8,1,1230,Unknown
6502,0.0.144.101,0,71.230.231.162,0,8,1,76,Unknown
6503,0.0.144.101,0,64.131.231.149,0,8,1,76,Unknown
6504,0.0.144.120,0,146.51.83.211,0,8,1,132,Unknown
6505,0.0.144.101,0,73.97.231.164,0,8,1,1240,Unknown
6506,0.0.144.101,0,70.32.231.160,0,8,1,76,Unknown
6507,0.0.144.96,0,60.142.0.0,0,8,1,288,Unknown
6508,0.0.144.101,0,66.52.231.152,0,8,1,76,Unknown
6509,0.0.144.101,0,71.237.231.162,0,8,1,1205,Unknown
6510,0.0.144.101,0,64.138.231.149,0,8,1,1205,Unknown
6511,0.0.144.101,0,66.59.231.152,0,8,1,1227,Unknown
6512,0.0.144.101,0,73.104.231.164,0,8,1,1240,Unknown
6513,0.0.144.101,0,70.39.231.160,0,8,1,1214,Unknown
6514,0.0.144.96,0,60.149.0.0,0,8,1,288,Unknown
6515,0.0.144.101,0,71.145.231.161,0,8,1,1230,Unknown
6516,0.0.144.101,0,73.111.231.164,0,8,1,1241,Unknown
6517,0.0.144.101,0,64.145.231.149,0,8,1,1206,Unknown
6518,0.0.144.120,0,145.31.83.207,0,8,1,139,Unknown
6519,0.0.144.101,0,71.244.231.162,0,8,1,1205,Unknown
6520,0.0.144.101,0,64.152.231.149,0,8,1,1206,Unknown
6521,0.0.144.101,0,70.122.231.160,0,8,1,1239,Unknown
6522,0.0.144.101,0,71.150.231.162,0,8,1,1218,Unknown
6523,0.0.144.101,0,64.159.231.149,0,8,1,1206,Unknown
6524,0.0.144.101,0,73.118.231.164,0,8,1,1241,Unknown
6525,0.0.144.101,0,66.66.231.152,0,8,1,1228,Unknown
6526,0.0.144.120,0,146.128.83.212,0,8,1,133,Unknown
6527,0.0.144.101,0,70.46.231.160,0,8,1,1215,Unknown
6528,0.0.144.101,0,73.125.231.164,0,8,1,1241,Unknown
6529,0.0.144.101,0,71.157.231.162,0,8,1,1218,Unknown
6530,0.0.144.101,0,64.166.231.149,0,8,1,1216,Unknown
6531,0.0.144.101,0,66.71.231.153,0,8,1,1221,Unknown
6532,0.0.144.101,0,70.129.231.160,0,8,1,1240,Unknown
6533,0.0.144.101,0,71.251.231.162,0,8,1,1205,Unknown
6534,0.0.144.101,0,70.53.231.160,0,8,1,1215,Unknown
6535,0.0.144.101,0,70.136.231.160,0,8,1,1232,Unknown
6536,0.0.144.101,0,72.4.231.162,0,8,1,1205,Unknown
6537,0.0.144.120,0,144.176.83.205,0,8,1,149,Unknown
6538,0.0.144.101,0,66.78.231.153,0,8,1,1222,Unknown
6539,0.0.144.101,0,73.132.231.164,0,8,1,1210,Unknown
6540,0.0.144.101,0,64.173.231.149,0,8,1,1216,Unknown
6541,0.0.144.120,0,146.38.83.211,0,8,1,109,Unknown
6542,0.0.144.101,0,70.143.231.160,0,8,1,1233,Unknown
6543,0.0.144.101,0,72.11.231.162,0,8,1,1225,Unknown
6544,0.0.144.120,0,146.111.83.212,0,8,1,194,Unknown
6545,0.0.144.120,0,145.38.83.207,0,8,1,137,Unknown
6546,0.0.144.101,0,73.139.231.164,0,8,1,1210,Unknown
6547,0.0.144.101,0,64.180.231.149,0,8,1,1216,Unknown
6548,0.0.144.101,0,66.92.231.153,0,8,1,1194,Unknown
6549,0.0.144.101,0,70.150.231.160,0,8,1,1233,Unknown
6550,0.0.144.101,0,72.18.231.162,0,8,1,1225,Unknown
6551,0.0.144.101,0,66.99.231.153,0,8,1,1195,Unknown
6552,0.0.144.120,0,146.58.83.211,0,8,1,109,Unknown
6553,0.0.144.120,0,146.197.83.213,0,8,1,109,Unknown
6554,0.0.144.101,0,64.187.231.149,0,8,1,1216,Unknown
6555,0.0.144.101,0,71.164.231.162,0,8,1,1218,Unknown
6556,0.0.144.101,0,70.60.231.160,0,8,1,1199,Unknown
6557,0.0.144.101,0,72.25.231.162,0,8,1,1226,Unknown
6558,0.0.144.229,0,66.103.231.153,0,8,1,1195,Unknown
6559,0.0.144.101,0,70.157.231.160,0,8,1,1233,Unknown
6560,0.0.144.120,0,146.135.83.212,0,8,1,130,Unknown
6561,0.0.144.101,0,64.199.231.150,0,8,1,1236,Unknown
6562,0.0.144.101,0,71.171.231.162,0,8,1,1219,Unknown
6563,0.0.144.101,0,70.67.231.160,0,8,1,1199,Unknown
6564,0.0.144.101,0,64.206.231.150,0,8,1,1237,Unknown
6565,0.0.144.101,0,66.106.231.153,0,8,1,1227,Unknown
6566,0.0.144.101,0,70.164.231.160,0,8,1,1216,Unknown
6567,0.0.144.101,0,72.32.231.162,0,8,1,1226,Unknown
6568,0.0.144.101,0,64.213.231.150,0,8,1,1237,Unknown
6569,0.0.144.101,0,71.178.231.162,0,8,1,1217,Unknown
6570,0.0.144.101,0,70.74.231.160,0,8,1,1200,Unknown
6571,0.0.144.101,0,64.220.231.150,0,8,1,76,Unknown
6572,0.0.144.101,0,73.146.231.164,0,8,1,1210,Unknown
6573,0.0.144.101,0,70.171.231.160,0,8,1,1217,Unknown
6574,0.0.144.101,0,72.39.231.162,0,8,1,1227,Unknown
6575,0.0.144.120,0,145.45.83.207,0,8,1,141,Unknown
6576,0.0.144.101,0,71.185.231.162,0,8,1,1218,Unknown
6577,0.0.144.101,0,70.81.231.160,0,8,1,1200,Unknown
6578,0.0.144.101,0,64.227.231.150,0,8,1,1212,Unknown
6579,0.0.144.101,0,73.153.231.164,0,8,1,1210,Unknown
6580,0.0.144.101,0,70.88.231.160,0,8,1,1207,Unknown
6581,0.0.144.101,0,66.113.231.153,0,8,1,1227,Unknown
6582,0.0.144.101,0,70.178.231.160,0,8,1,1217,Unknown
6583,0.0.144.120,0,146.45.83.211,0,8,1,136,Unknown
6584,0.0.144.101,0,71.192.231.162,0,8,1,1218,Unknown
6585,0.0.144.101,0,64.234.231.150,0,8,1,1212,Unknown
6586,0.0.144.101,0,73.160.231.164,0,8,1,1235,Unknown
6587,0.0.144.120,0,146.118.83.212,0,8,1,157,Unknown
6588,0.0.144.101,0,66.120.231.153,0,8,1,1228,Unknown
6589,0.0.144.120,0,146.65.83.211,0,8,1,114,Unknown
6590,0.0.144.101,0,70.95.231.160,0,8,1,1207,Unknown
6591,0.0.144.101,0,66.127.231.153,0,8,1,1224,Unknown
6592,0.0.144.120,0,144.188.83.206,0,8,1,135,Unknown
6593,0.0.144.101,0,73.167.231.164,0,8,1,1235,Unknown
6594,0.0.144.101,0,71.199.231.162,0,8,1,1212,Unknown
6595,0.0.144.101,0,72.46.231.162,0,8,1,1227,Unknown
6596,0.0.144.101,0,70.185.231.160,0,8,1,76,Unknown
6597,0.0.144.101,0,70.102.231.160,0,8,1,1208,Unknown
6598,0.0.144.120,0,145.52.83.207,0,8,1,133,Unknown
6599,0.0.144.101,0,64.241.231.150,0,8,1,1212,Unknown
6600,0.0.144.96,0,60.136.0.0,0,8,1,288,Unknown
6601,0.0.144.101,0,71.206.231.162,0,8,1,1212,Unknown
6602,0.0.144.101,0,72.53.231.162,0,8,1,1228,Unknown
6603,0.0.144.101,0,70.192.231.160,0,8,1,1236,Unknown
6604,0.0.144.101,0,73.174.231.164,0,8,1,1236,Unknown
6605,0.0.144.101,0,66.134.231.153,0,8,1,1224,Unknown
6606,0.0.144.101,0,64.248.231.150,0,8,1,1212,Unknown
6607,0.0.144.101,0,70.116.231.160,0,8,1,1239,Unknown
6608,0.0.144.101,0,71.213.231.162,0,8,1,1212,Unknown
6609,0.0.144.101,0,72.60.231.162,0,8,1,1228,Unknown
6610,0.0.144.101,0,70.199.231.160,0,8,1,1237,Unknown
6611,0.0.144.101,0,66.148.231.153,0,8,1,1210,Unknown
6612,0.0.144.101,0,73.181.231.164,0,8,1,1236,Unknown
6613,0.0.144.101,0,64.255.231.150,0,8,1,1212,Unknown
6614,0.0.144.96,0,60.143.0.0,0,8,1,288,Unknown
6615,0.0.144.101,0,71.220.231.162,0,8,1,1212,Unknown
6616,0.0.144.101,0,72.72.231.163,0,8,1,1232,Unknown
6617,0.0.144.101,0,70.206.231.160,0,8,1,1237,Unknown
6618,0.0.144.101,0,66.155.231.153,0,8,1,1211,Unknown
6619,0.0.144.101,0,65.1.231.150,0,8,1,1212,Unknown
6620,0.0.144.120,0,146.204.83.213,0,8,1,109,Unknown
6621,0.0.144.96,0,60.150.0.0,0,8,1,288,Unknown
6622,0.0.144.101,0,71.227.231.162,0,8,1,1212,Unknown
6623,0.0.144.101,0,73.188.231.164,0,8,1,1236,Unknown
6624,0.0.144.120,0,146.52.83.211,0,8,1,121,Unknown
6625,0.0.144.120,0,145.59.83.207,0,8,1,131,Unknown
6626,0.0.144.101,0,65.8.231.150,0,8,1,1212,Unknown
6627,0.0.144.101,0,70.123.231.160,0,8,1,1239,Unknown
6628,0.0.144.120,0,146.142.83.212,0,8,1,125,Unknown
6629,0.0.144.120,0,146.125.83.212,0,8,1,140,Unknown
6630,0.0.144.101,0,73.195.231.164,0,8,1,1239,Unknown
6631,0.0.144.101,0,71.234.231.162,0,8,1,1204,Unknown
6632,0.0.144.101,0,66.162.231.153,0,8,1,1219,Unknown
6633,0.0.144.101,0,65.15.231.150,0,8,1,1212,Unknown
6634,0.0.144.101,0,70.130.231.160,0,8,1,1240,Unknown
6635,0.0.144.101,0,66.169.231.153,0,8,1,1219,Unknown
6636,0.0.144.101,0,72.79.231.163,0,8,1,1232,Unknown
6637,0.0.144.101,0,73.202.231.164,0,8,1,1239,Unknown
6638,0.0.144.101,0,72.86.231.163,0,8,1,1233,Unknown
6639,0.0.144.101,0,65.22.231.150,0,8,1,1212,Unknown
6640,0.0.144.101,0,73.209.231.164,0,8,1,1240,Unknown
6641,0.0.144.101,0,70.137.231.160,0,8,1,1232,Unknown
6642,0.0.144.120,0,145.64.83.208,0,8,1,126,Unknown
6643,0.0.144.101,0,73.216.231.164,0,8,1,1240,Unknown
6644,0.0.144.101,0,70.144.231.160,0,8,1,1233,Unknown
6645,0.0.144.101,0,72.93.231.163,0,8,1,1233,Unknown
6646,0.0.144.120,0,144.195.83.206,0,8,1,130,Unknown
6647,0.0.144.101,0,70.151.231.160,0,8,1,1233,Unknown
6648,0.0.144.101,0,71.241.231.162,0,8,1,1205,Unknown
6649,0.0.144.101,0,66.176.231.153,0,8,1,1219,Unknown
6650,0.0.144.120,0,146.211.83.213,0,8,1,109,Unknown
6651,0.0.144.101,0,71.248.231.162,0,8,1,1205,Unknown
6652,0.0.144.229,0,70.209.231.160,0,8,1,1237,Unknown
6653,0.0.144.101,0,65.29.231.150,0,8,1,1226,Unknown
6654,0.0.144.101,0,70.158.231.160,0,8,1,1233,Unknown
6655,0.0.144.101,0,70.211.231.161,0,8,1,1222,Unknown
6656,0.0.144.101,0,72.100.231.163,0,8,1,1209,Unknown
6657,0.0.144.101,0,73.223.231.164,0,8,1,1221,Unknown
6658,0.0.144.101,0,72.107.231.163,0,8,1,1209,Unknown
6659,0.0.144.101,0,66.183.231.153,0,8,1,1209,Unknown
6660,0.0.144.101,0,65.36.231.150,0,8,1,1226,Unknown
6661,0.0.144.120,0,146.59.83.211,0,8,1,109,Unknown
6662,0.0.144.101,0,70.218.231.161,0,8,1,1223,Unknown
6663,0.0.144.101,0,65.43.231.150,0,8,1,1227,Unknown
6664,0.0.144.101,0,71.255.231.162,0,8,1,1205,Unknown
6665,0.0.144.101,0,72.114.231.163,0,8,1,1209,Unknown
6666,0.0.144.101,0,66.190.231.153,0,8,1,1210,Unknown
6667,0.0.144.101,0,73.230.231.164,0,8,1,1221,Unknown
6668,0.0.144.101,0,70.165.231.160,0,8,1,1217,Unknown
6669,0.0.144.120,0,146.72.83.211,0,8,1,134,Unknown
6670,0.0.144.101,0,65.50.231.150,0,8,1,1227,Unknown
6671,0.0.144.101,0,70.172.231.160,0,8,1,1217,Unknown
6672,0.0.144.101,0,72.1.231.162,0,8,1,1205,Unknown
6673,0.0.144.120,0,145.71.83.208,0,8,1,114,Unknown
6674,0.0.144.101,0,73.237.231.164,0,8,1,1222,Unknown
6675,0.0.144.101,0,72.8.231.162,0,8,1,1225,Unknown
6676,0.0.144.101,0,72.121.231.163,0,8,1,1209,Unknown
6677,0.0.144.120,0,144.202.83.206,0,8,1,126,Unknown
6678,0.0.144.101,0,72.128.231.163,0,8,1,1210,Unknown
6679,0.0.144.101,0,66.203.231.154,0,8,1,1241,Unknown
6680,0.0.144.101,0,65.57.231.150,0,8,1,1206,Unknown
6681,0.0.144.101,0,73.244.231.164,0,8,1,1222,Unknown
6682,0.0.144.120,0,146.132.83.212,0,8,1,128,Unknown
6683,0.0.144.101,0,65.64.231.150,0,8,1,1206,Unknown
6684,0.0.144.101,0,70.179.231.160,0,8,1,1217,Unknown
6685,0.0.144.101,0,72.135.231.163,0,8,1,1221,Unknown
6686,0.0.144.101,0,66.210.231.154,0,8,1,1241,Unknown
6687,0.0.144.101,0,70.225.231.161,0,8,1,1223,Unknown
6688,0.0.144.120,0,146.154.83.213,0,8,1,134,Unknown
6689,0.0.144.101,0,72.15.231.162,0,8,1,1225,Unknown
6690,0.0.144.101,0,65.71.231.150,0,8,1,1207,Unknown
6691,0.0.144.101,0,72.142.231.163,0,8,1,1221,Unknown
6692,0.0.144.101,0,72.22.231.162,0,8,1,1225,Unknown
6693,0.0.144.229,0,66.213.231.154,0,8,1,1242,Unknown
6694,0.0.144.101,0,70.232.231.161,0,8,1,1223,Unknown
6695,0.0.144.101,0,72.29.231.162,0,8,1,1226,Unknown
6696,0.0.144.101,0,66.217.231.154,0,8,1,1240,Unknown
6697,0.0.144.101,0,65.78.231.150,0,8,1,1191,Unknown
6698,0.0.144.101,0,72.149.231.163,0,8,1,1222,Unknown
6699,0.0.144.101,0,70.186.231.160,0,8,1,1236,Unknown
6700,0.0.144.120,0,144.209.83.206,0,8,1,134,Unknown
6701,0.0.144.229,0,70.235.231.161,0,8,1,1223,Unknown
6702,0.0.144.101,0,72.43.231.162,0,8,1,1227,Unknown
6703,0.0.144.101,0,65.85.231.150,0,8,1,1191,Unknown
6704,0.0.144.120,0,146.216.83.214,0,8,1,109,Unknown
6705,0.0.144.101,0,72.156.231.163,0,8,1,1222,Unknown
6706,0.0.144.120,0,146.66.83.211,0,8,1,109,Unknown
6707,0.0.144.120,0,145.78.83.208,0,8,1,116,Unknown
6708,0.0.144.101,0,73.251.231.164,0,8,1,1222,Unknown
6709,0.0.144.101,0,72.50.231.162,0,8,1,1227,Unknown
6710,0.0.144.101,0,65.99.231.150,0,8,1,1173,Unknown
6711,0.0.144.101,0,70.239.231.161,0,8,1,1212,Unknown
6712,0.0.144.101,0,74.2.231.165,0,8,1,1208,Unknown
6713,0.0.144.101,0,70.193.231.160,0,8,1,1237,Unknown
6714,0.0.144.101,0,66.224.231.154,0,8,1,1241,Unknown
6715,0.0.144.101,0,72.163.231.163,0,8,1,76,Unknown
6716,0.0.144.120,0,146.139.83.212,0,8,1,127,Unknown
6717,0.0.144.120,0,144.216.83.206,0,8,1,132,Unknown
6718,0.0.144.101,0,70.246.231.161,0,8,1,1212,Unknown
6719,0.0.144.101,0,72.57.231.162,0,8,1,1228,Unknown
6720,0.0.144.101,0,70.200.231.160,0,8,1,1237,Unknown
6721,0.0.144.101,0,66.231.231.154,0,8,1,76,Unknown
6722,0.0.144.101,0,72.170.231.163,0,8,1,1239,Unknown
6723,0.0.144.101,0,74.9.231.165,0,8,1,1208,Unknown
6724,0.0.144.101,0,66.238.231.154,0,8,1,1236,Unknown
6725,0.0.144.101,0,70.253.231.161,0,8,1,1212,Unknown
6726,0.0.144.101,0,72.64.231.162,0,8,1,1228,Unknown
6727,0.0.144.101,0,70.207.231.160,0,8,1,1237,Unknown
6728,0.0.144.120,0,146.79.83.211,0,8,1,125,Unknown
6729,0.0.144.101,0,72.177.231.163,0,8,1,1239,Unknown
6730,0.0.144.101,0,74.16.231.165,0,8,1,1209,Unknown
6731,0.0.144.120,0,146.161.83.213,0,8,1,120,Unknown
6732,0.0.144.101,0,65.106.231.150,0,8,1,1173,Unknown
6733,0.0.144.229,0,72.67.231.162,0,8,1,1228,Unknown
6734,0.0.144.101,0,70.212.231.161,0,8,1,1222,Unknown
6735,0.0.144.101,0,65.111.231.151,0,8,1,1199,Unknown
6736,0.0.144.101,0,71.6.231.161,0,8,1,76,Unknown
6737,0.0.144.101,0,74.23.231.165,0,8,1,1209,Unknown
6738,0.0.144.101,0,72.184.231.163,0,8,1,1239,Unknown
6739,0.0.144.120,0,145.85.83.208,0,8,1,109,Unknown
6740,0.0.144.101,0,74.30.231.165,0,8,1,1227,Unknown
6741,0.0.144.101,0,70.219.231.161,0,8,1,1223,Unknown
6742,0.0.144.101,0,65.118.231.151,0,8,1,1199,Unknown
6743,0.0.144.120,0,146.223.83.214,0,8,1,109,Unknown
6744,0.0.144.101,0,71.13.231.161,0,8,1,1228,Unknown
6745,0.0.144.101,0,72.191.231.163,0,8,1,1239,Unknown
6746,0.0.144.101,0,66.245.231.154,0,8,1,1236,Unknown
6747,0.0.144.120,0,146.84.83.212,0,8,1,133,Unknown
6748,0.0.144.120,0,146.73.83.211,0,8,1,131,Unknown
6749,0.0.144.120,0,144.223.83.206,0,8,1,130,Unknown
6750,0.0.144.101,0,74.37.231.165,0,8,1,1227,Unknown
6751,0.0.144.101,0,70.226.231.161,0,8,1,1223,Unknown
6752,0.0.144.101,0,72.198.231.163,0,8,1,1236,Unknown
6753,0.0.144.101,0,66.252.231.154,0,8,1,1178,Unknown
6754,0.0.144.101,0,71.20.231.161,0,8,1,1228,Unknown
